# Age_Ma	Sea_level_m
73.000000	151.468456
73.100000	146.272534
73.200000	146.025379
73.300000	150.069073
73.400000	158.691862
73.500000	171.203943
73.600000	180.875636
73.700000	199.030489
73.800000	211.080922
73.900000	216.074016
74.000000	220.812781
74.100000	224.832339
74.200000	223.814749
74.300000	220.366683
74.400000	215.391214
74.500000	207.412520
74.600000	197.397008
74.700000	189.123845
74.800000	185.241879
74.900000	184.492028
75.000000	186.110461
75.100000	191.391116
75.200000	200.467759
75.300000	210.802619
75.400000	220.631849
75.500000	226.083347
75.600000	227.819273
75.700000	226.214714
75.800000	217.758661
75.900000	196.462923
76.000000	180.778324
76.100000	174.984443
76.200000	173.835383
76.300000	175.595908
76.400000	185.091782
76.500000	200.300506
76.600000	212.629599
76.700000	219.625552
76.800000	223.757900
76.900000	226.163968
77.000000	227.276023
77.100000	227.755113
77.200000	227.828270
77.300000	227.460192
77.400000	226.457176
77.500000	224.579958
77.600000	221.653097
77.700000	217.543219
77.800000	211.063793
77.900000	200.372432
78.000000	189.916796
78.100000	186.267610
78.200000	186.527402
78.300000	189.814648
78.400000	197.139562
78.500000	206.694877
78.600000	213.650954
78.700000	218.047753
78.800000	220.605249
78.900000	221.539990
79.000000	221.313110
79.100000	219.873855
79.200000	216.675229
79.300000	208.641048
79.400000	190.054351
79.500000	159.225909
79.600000	153.883481
79.700000	154.500043
79.800000	159.633187
79.900000	171.788678
80.000000	191.425863
80.100000	207.346042
80.200000	218.656679
80.300000	222.014529
80.400000	219.477188
80.500000	187.858465
80.600000	171.471595
80.700000	170.843028
80.800000	172.674679
80.900000	178.317463
81.000000	184.849689
81.100000	193.606715
81.200000	201.544515
81.300000	208.200022
81.400000	213.747504
81.500000	217.453006
81.600000	219.277037
81.700000	218.968975
81.800000	216.516509
81.900000	209.749004
82.000000	200.258438
82.100000	187.266184
82.200000	177.991377
82.300000	174.423578
82.400000	175.229990
82.500000	181.067863
82.600000	192.255802
82.700000	203.547087
82.800000	210.424499
82.900000	213.814735
83.000000	215.194184
83.100000	214.767356
83.200000	211.631175
83.300000	204.885259
83.400000	176.951565
83.500000	137.042839
83.600000	129.761818
83.700000	128.175345
83.800000	132.795739
83.900000	146.772517
84.000000	175.292812
84.100000	199.709775
84.200000	209.555904
84.300000	212.548605
84.400000	211.373265
84.500000	188.913291
84.600000	135.512401
84.700000	130.958948
84.800000	131.531320
84.900000	137.554390
85.000000	153.476695
85.100000	179.897649
