,net_carbon_outflux,net_carbon_outflux,net_carbon_outflux,net_carbon_outflux_with_sediment_storage,net_carbon_outflux_with_sediment_storage,net_carbon_outflux_with_sediment_storage,net_carbon_outflux_with_sediment_storage_biased,net_carbon_outflux_with_sediment_storage_biased,net_carbon_outflux_with_sediment_storage_biased,ratschbacher_net_carbon_outflux,ratschbacher_net_carbon_outflux,ratschbacher_net_carbon_outflux
,min,mean,max,min,mean,max,min,mean,max,min,mean,max
Age (Ma),,,,,,,,,,,,
123,-2.9455384684769896,31.330784392549333,65.08193653654166,-2.9455384684769896,31.330784392549333,65.08193653654166,-2.9455384684769896,31.330784392549333,65.08193653654166,-10.943963321687164,10.428162152725179,29.225104280417312
124,-1.5397562032190066,31.159982452778763,65.46060747657577,-1.5397562032190066,31.159982452778763,65.46060747657577,-1.5397562032190066,31.159982452778763,65.46060747657577,-11.206105753049144,10.109801766529856,28.962830964657
125,1.6048023964067397,31.608202009100538,66.04530386239325,1.6048023964067397,31.608202009100538,66.04530386239325,1.6048023964067397,31.608202009100538,66.04530386239325,-11.424540355202566,10.009984416965509,28.898786767108646
126,1.5537955924751259,31.53205272152472,69.49225728866476,1.5537955924751259,31.53205272152472,69.49225728866476,1.5537955924751259,31.53205272152472,69.49225728866476,-11.625534017799865,9.845844158735062,28.722069576318496
127,1.8351720092649515,31.560624646960576,70.50236513883273,1.8351720092649515,31.560624646960576,70.50236513883273,1.8351720092649515,31.560624646960576,70.50236513883273,-12.066325993189324,9.438150411167442,28.123063589781914
128,1.5672989607044059,31.017239118638244,68.97163754423448,1.5672989607044059,31.017239118638244,68.97163754423448,1.5672989607044059,31.017239118638244,68.97163754423448,-12.306799968152333,9.159472993771843,27.9099454399149
129,2.165986201068854,31.088669703053668,69.7394132470117,2.165986201068854,31.088669703053668,69.7394132470117,2.165986201068854,31.088669703053668,69.7394132470117,-12.420787805915097,8.79463790518379,27.447147383255064
130,2.1729373555252423,32.00946507931769,69.92889892094122,2.1729373555252423,32.00946507931769,69.92889892094122,2.1729373555252423,32.00946507931769,69.92889892094122,-12.902063466760552,8.615993489510103,27.842361725574982
131,2.9170528043085326,32.58724490136299,70.65739623727501,2.9170528043085326,32.58724490136299,70.65739623727501,2.9170528043085326,32.58724490136299,70.65739623727501,-12.560493274157267,9.119281212232607,28.20889780919321
132,1.9900280528266023,31.279230320863974,70.30938109048066,1.9900280528266023,31.279230320863974,70.30938109048066,1.9900280528266023,31.279230320863974,70.30938109048066,-12.884871532641284,8.751338477847384,27.852288435782157
133,1.721309909273998,31.042546389965608,69.93398220488874,1.721309909273998,31.042546389965608,69.93398220488874,1.721309909273998,31.042546389965608,69.93398220488874,-13.068332643999668,8.440162447626207,27.576830414657877
134,2.368147836997082,31.37127757129396,69.9227301639711,2.368147836997082,31.37127757129396,69.9227301639711,2.368147836997082,31.37127757129396,69.9227301639711,-12.502747059882196,8.694401529631762,27.516646546711378
135,2.1084963035852837,31.192284197628737,70.337518060119,2.1084963035852837,31.192284197628737,70.337518060119,2.1084963035852837,31.192284197628737,70.337518060119,-12.91025427514549,8.466021717473282,27.3977143515717
136,7.095290333228938,36.39954807193584,75.83386963587448,7.095290333228938,36.39954807193584,75.83386963587448,7.095290333228938,36.39954807193584,75.83386963587448,-9.385160907190539,11.507287519063027,29.95091093519204
137,7.481704416940062,36.755838537791966,76.18455575739804,7.481704416940062,36.755838537791966,76.18455575739804,7.481704416940062,36.755838537791966,76.18455575739804,-9.066783413594237,11.827709979180277,30.256258268660424
138,7.5239766716424725,36.84904952322653,76.2911815043126,7.5239766716424725,36.84904952322653,76.2911815043126,7.5239766716424725,36.84904952322653,76.2911815043126,-9.030504506232091,11.885052958875953,30.379588470294387
139,6.571052422620191,32.76085678778665,69.17961580123375,6.571052422620191,32.76085678778665,69.17961580123375,6.571052422620191,32.76085678778665,69.17961580123375,-7.877818757786116,12.588879603048383,30.769556621907242
140,4.828211561033399,32.48664228667135,69.08585407238955,4.828211561033399,32.48664228667135,69.08585407238955,4.828211561033399,32.48664228667135,69.08585407238955,-8.4257462175853,12.278797096194204,30.358518280666495
141,6.254678044318197,33.80507962709975,69.93946820691583,6.254678044318197,33.80507962709975,69.93946820691583,6.254678044318197,33.80507962709975,69.93946820691583,-6.745934156305495,13.561366430883716,31.52436437980421
142,5.809402389094657,33.17437549651879,69.48694879520347,5.809402389094657,33.17437549651879,69.48694879520347,5.809402389094657,33.17437549651879,69.48694879520347,-7.583749678079741,12.932055200926882,30.86097595548693
143,1.991927455715711,30.755860275137707,66.69694043928001,1.991927455715711,30.755860275137707,66.69694043928001,1.991927455715711,30.755860275137707,66.69694043928001,-7.87857086867146,11.921639109742557,29.516011392428588
144,2.072404125101542,30.678623134704466,66.87496510261676,2.072404125101542,30.678623134704466,66.87496510261676,2.072404125101542,30.678623134704466,66.87496510261676,-7.808256795174046,12.063061547407813,29.686824138638272
145,0.28850273028375284,30.55955865151894,66.76728300612403,0.28850273028375284,30.55955865151894,66.76728300612403,0.28850273028375284,30.55955865151894,66.76728300612403,-7.771592761959212,12.11996671277467,29.824821286490213
146,-2.794788295438316,26.85726379975896,62.140453056472055,-2.794788295438316,26.85726379975896,62.140453056472055,-2.794788295438316,26.85726379975896,62.140453056472055,-10.982912381724475,8.436599305809622,25.5614826565019
147,-0.35511492866944394,27.41674809761963,62.224752642584406,-0.35511492866944394,27.41674809761963,62.224752642584406,-0.35511492866944394,27.41674809761963,62.224752642584406,-10.286614795436805,8.857968844707834,25.764750467739937
148,-0.1726965194257417,27.927999367459122,62.97872647243853,-0.1726965194257417,27.927999367459122,62.97872647243853,-0.1726965194257417,27.927999367459122,62.97872647243853,-10.44078777685565,9.192679395507746,26.32379614234199
149,1.966997298200269,33.13330752035359,63.834279300566436,1.966997298200269,33.13330752035359,63.834279300566436,1.966997298200269,33.13330752035359,63.834279300566436,-8.445889793480461,10.446832111501514,27.027226812325047
150,4.13704107308358,30.607668414131837,62.67694559052687,4.13704107308358,30.607668414131837,62.67694559052687,4.13704107308358,30.607668414131837,62.67694559052687,-8.73100182377479,9.968439543134771,26.462058122997796
151,4.857038870249376,31.114473475174044,62.48282635202001,4.857038870249376,31.114473475174044,62.48282635202001,4.857038870249376,31.114473475174044,62.48282635202001,-7.90595875122375,10.50671313564552,26.83192112032095
152,5.793506784538167,31.9184354774586,63.2327934019678,5.793506784538167,31.9184354774586,63.2327934019678,5.793506784538167,31.9184354774586,63.2327934019678,-7.102181850782486,11.342143669398602,27.57962788300579
153,8.743188823076196,33.28456263929115,63.84848787475948,8.743188823076196,33.28456263929115,63.84848787475948,8.743188823076196,33.28456263929115,63.84848787475948,-6.28585897346192,12.100152308845992,28.172985163549306
154,8.509203395185956,32.7076505268558,61.1883859530445,8.509203395185956,32.7076505268558,61.1883859530445,8.509203395185956,32.7076505268558,61.1883859530445,-6.651081678037798,11.559607687187558,27.63145147475322
155,12.79747936507406,34.642166497155245,57.87331635462002,12.79747936507406,34.642166497155245,57.87331635462002,12.79747936507406,34.642166497155245,57.87331635462002,-2.875452949436756,13.533493736227172,27.297924347130376
156,12.802309043748707,33.96207273553921,56.97346381236289,12.802309043748707,33.96207273553921,56.97346381236289,12.802309043748707,33.96207273553921,56.97346381236289,-2.893752419052369,13.532357107204994,27.29779815459743
157,13.062122733284191,33.94899512995025,56.94262780003017,13.062122733284191,33.94899512995025,56.94262780003017,13.062122733284191,33.94899512995025,56.94262780003017,-2.909145689666225,13.55864958035621,27.366893705715988
158,12.658830648524393,33.73768543049324,56.70061745841851,12.658830648524393,33.73768543049324,56.70061745841851,12.658830648524393,33.73768543049324,56.70061745841851,-2.8977469747470863,13.623018432714616,27.476283439632603
159,13.664937151459696,34.493179349535495,57.018958872388815,13.664937151459696,34.493179349535495,57.018958872388815,13.664937151459696,34.493179349535495,57.018958872388815,-1.6062656603928005,14.646148651873204,28.38508998633651
160,13.222321144879096,33.393451800103776,57.215885608141434,13.222321144879096,33.393451800103776,57.215885608141434,13.222321144879096,33.393451800103776,57.215885608141434,-2.0922280417974264,14.371567407008442,28.285520247373633
161,13.273444559488475,34.02060105401221,57.16638838693136,13.273444559488475,34.02060105401221,57.16638838693136,13.273444559488475,34.02060105401221,57.16638838693136,-2.1209701770826257,14.23459864942344,28.10750438069082
162,13.85472244970871,34.43069351737094,57.35014749811151,13.85472244970871,34.43069351737094,57.35014749811151,13.85472244970871,34.43069351737094,57.35014749811151,-1.7510784470233176,14.522209621727455,28.40877647619039
163,13.017131672402826,33.8089870430181,57.772850711541736,13.017131672402826,33.8089870430181,57.772850711541736,13.017131672402826,33.8089870430181,57.772850711541736,-2.6701917346659343,13.925926876188178,28.07240641358051
164,13.163032206869687,34.02201903645869,58.32552543277798,13.163032206869687,34.02201903645869,58.32552543277798,13.163032206869687,34.02201903645869,58.32552543277798,-2.464397326221004,14.164382598442316,28.422021974784712
165,12.119453540093588,32.80631517531171,57.33894572991319,12.119453540093588,32.80631517531171,57.33894572991319,12.119453540093588,32.80631517531171,57.33894572991319,-5.070911419797191,11.575568552047699,25.63697536270069
166,12.741430347026693,33.63285803883434,58.796035371767815,12.741430347026693,33.63285803883434,58.796035371767815,12.741430347026693,33.63285803883434,58.796035371767815,-4.7014740963330155,11.933218700828995,26.01097128089551
167,12.762223355708947,33.684148313574575,58.85029349888882,12.762223355708947,33.684148313574575,58.85029349888882,12.762223355708947,33.684148313574575,58.85029349888882,-4.662276143207215,12.009932704382784,26.162210930483624
168,15.264452455137217,37.3567221835025,63.461769697156655,15.264452455137217,37.3567221835025,63.461769697156655,15.264452455137217,37.3567221835025,63.461769697156655,-4.98479392119588,11.689954774894986,26.147521550390707
169,17.443140138707328,39.19508793468648,64.65933377730912,17.443140138707328,39.19508793468648,64.65933377730912,17.443140138707328,39.19508793468648,64.65933377730912,-2.5950319649240825,13.495145170628732,27.621075123404374
170,17.451982208509484,39.20240225470334,64.65900034899605,17.451982208509484,39.20240225470334,64.65900034899605,17.451982208509484,39.20240225470334,64.65900034899605,-2.6694753625209984,13.469284135195352,27.60237144785173
